hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
536,MA04c,Total deliveries in the unit - 20-24 Years,Maternity,2.2,fEz9wGsA6YU,105-MA05A1,105-MA05a1. Births in the unit - Live births Total,105-MA05a1. Births in the unit - Live births Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
537,MA04d,Total deliveries in the unit - 25-49 Years,Maternity,2.2,fEz9wGsA6YU,105-MA05A1,105-MA05a1. Births in the unit - Live births Total,105-MA05a1. Births in the unit - Live births Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
538,MA04e,Total deliveries in the unit - 50+ Years,Maternity,2.2,idXOxt69W0e,105-MA04,105-MA04. Total deliveries in the unit,105-MA04. Total deliveries in the unit,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",PSBBFivHXrL,QGprPUGJp4N,25-49Yrs
539,MA05a,Live births - Total,Maternity,2.2,fEz9wGsA6YU,105-MA05A1,105-MA05a1. Births in the unit - Live births Total,105-MA05a1. Births in the unit - Live births Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
540,MA05b,Live births - >2.5kgs,Maternity,2.2,bl6lQqygEK1,105-MA05B2,105-MA05b2. Births in the unit - Fresh Still birth < 2.5 Kg,105-MA05b2. Births in unit - FSB< 2.5Kg,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
541,MA06a,Births in the unit - Fresh still birth - Total,Maternity,2.2,T8W0wbzErSF,105-MA05B1,105-MA05b1. Births in the unit - Fresh Still birth Total,105-MA05b1. Births in unit - FSB Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
542,MA06b,Births in the unit - Fresh still birth - <2.5kgs,Maternity,2.2,T8W0wbzErSF,105-MA05B1,105-MA05b1. Births in the unit - Fresh Still birth Total,105-MA05b1. Births in unit - FSB Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
543,MA06c,Births in the unit - Macerated still birth - Total,Maternity,2.2,ULL9lX3DO7V,105-MA05C1,105-MA05c1. Births in the unit - Macerated still birth Total,105-MA05c1. Births in unit - MSB Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
544,MA06d,Births in the unit - Macerated still birth - <2.5kgs,Maternity,2.2,MzqiroyuhJh,105-MA05C2,105-MA05c2. Births in the unit - Macerated still birth < 2.5 Kg,105-MA05c2. Births in the unit - MSB < 2.5 Kg,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
545,MA07,Pre-terms births in the unit,Maternity,2.2,WX0V1OdNB4i,105-MA07A,105-MA07a.Pre-terms births in the unit - Total,105-MA07a. Pre-terms births in the unit - Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
546,MA08,Live babies at discharge,Maternity,2.2,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
547,MA09,No of Babies received LLINs,Maternity,2.2,H1oTelCAQry,105-MA09,105-MA09. Live babies at discharge,105-MA09. Live babies at discharge,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
548,MA10a,Total No of Babies born with defects - Clubfoot,Maternity,2.2,vfpZ4FqOTwm,105-MA11A,105-MA11a. Total number of Babies born with defects - Club Foot,105-MA11a. Babies born with defects - Club Foot,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
549,MA10b,Total No of Babies born with defects - Other defects,Maternity,2.2,sGxfXHTmRGN,105-MA11B,105-MA11b. Total number of Babies born with defects - Other Defects,105-MA11b.Babies born with defects - Other Defects,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
550,MA11a,Newborn deaths - 0-7 days,Maternity,2.2,hrTskGHP0Av,105-MA11_2019,105-MA12_2019. Newborn deaths (0-7 days),105-MA12_2019. Newborn deaths (0-7 days),"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
551,MA11b,Newborn deaths - 8-28 days,Maternity,2.2,MBP6dbvM7sj,105-MA12_2019,105-MA12_2019 Neonatal Death 8-28 days,105-MA12_2019. Neonatal Death 8-28 days,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
552,MA12a,Maternal deaths - Below 15 Years,Maternity,2.2,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
553,MA12b,Maternal deaths - 15-19 Years,Maternity,2.2,pGDRIjvl39Q,105-SR11A,105-SR11a. Hep A - Done,105-SR11a. Hep A - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
554,MA12c,Maternal deaths - 20-24 Years,Maternity,2.2,pGDRIjvl39Q,105-SR11A,105-SR11a. Hep A - Done,105-SR11a. Hep A - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
555,MA12d,Maternal deaths - 25-49 Years,Maternity,2.2,pGDRIjvl39Q,105-SR11A,105-SR11a. Hep A - Done,105-SR11a. Hep A - Done,HMIS 105:10 - OPD Monthly Report (Lab),bjDvmb4bfuf,HllvX50cXC0,default
556,MA12e,Maternal deaths - 50+ Years,Maternity,2.2,E0OEw6yVcJm,020-DP02,020-DP02. Was a partogram filled,020-DP02. Was a partogram filled,,bjDvmb4bfuf,HllvX50cXC0,default
557,MA13a,No of mothers who initiated breastfeeding within the 1st hour after delivery - Total,Maternity,2.2,XXZZbU4B2N3,105-MA14A,105-MA14a. Mothers who initiated breastfeeding within the 1st hour after delivery - Total,105-MA14a.Started breastfeeding in 1hr of delivery,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
558,MA13b,No of mothers who initiated breastfeeding within the 1st hour after delivery - HIV POS,Maternity,2.2,PNG0YDb6dpy,105-MA14B,105-MA14b. Mothers who initiated breastfeeding within the 1st hour after delivery - HIV POS,105-MA14b. Started BF in 1hr of delivery - HIV+,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
559,MA14a,Women tested for HIV in labour 1st time this - NEG,Maternity,2.2,SPctnmpC7W6,105-MA15,105-MA15. Women tested for HIV in labour 1st time this Pregnancy,105-MA15.Women tested HIV+ inlabor 1time Pregnancy,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
560,MA14b,Women tested for HIV in labour 1st time this - POS,Maternity,2.2,SPctnmpC7W6,105-MA15,105-MA15. Women tested for HIV in labour 1st time this Pregnancy,105-MA15.Women tested HIV+ inlabor 1time Pregnancy,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
561,MA15a,Women re-tested for HIV in labour - NEG,Maternity,2.2,lqlyPEh4beG,105-MA16,105-MA16. Women re-tested for HIV in labour - Total,105-MA16. Women re-tested for HIV in labour-Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
562,MA15b,Women re-tested for HIV in labour - POS,Maternity,2.2,AUfFbS7cWFd,105-MA15B_2019,105-MA15b_2019. Women tested for HIV in labour 1st time this Pregnancy - HIV+ (TRR),105-MA15b_2019.Women tested for HIV in labour-HIV+,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
563,MA16,HIV+ women initiating ART in maternity,Maternity,2.2,lqlyPEh4beG,105-MA16,105-MA16. Women re-tested for HIV in labour - Total,105-MA16. Women re-tested for HIV in labour-Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
564,MA17a,Male partners received HIV test results in the maternity setting - NEG,Maternity,2.2,LFH8bUaself,105-LD10,105-LD10. Hepatitis E,105-LD10. Hepatitis E,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)",esaNB4G5AHs,wDiX34aiw6i,"0-28Dys, Female"
565,MA17b,Male partners received HIV test results in the maternity setting - POS,Maternity,2.2,KuJuECNX5PL,105-PN09,105-PN09. Male partners received HIV test results in the postnatal setting,105-PN09. Male partners received Results in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
566,MA18,HIV+ male partners initiated on ART in the maternity setting,Maternity,2.2,BlJQ2P6kkQi,105-MA18B_2019,105-MA18b_2019. Male partners received HIV test results in the maternity setting - HIV+ (TRR),105-MA18b_2019.MalePartnerstested HIV in Mat -HIV+,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
567,MA19,No of discordant couples identified in maternity,Maternity,2.2,nLf9PdXCkDk,105-MA20,105-MA20. Number of discordant couples identified in maternity,105-MA20. Discordant couples identify in maternity,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
568,MA20a,Deliveries to HIV+ women in unit - Total,Maternity,2.2,wOvonjgfh4b,105-MA21A,105-MA21a. Total Deliveries to HIV+ women in unit - Total,105-MA21a. Deliveries to HIV+ women - Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
569,MA20b,Deliveries to HIV+ women in unit - Live births,Maternity,2.2,jHUIBmkOBZs,105-MA21B,105-MA21b. Deliveries to HIV+ women in unit - Live births,105-MA21b. Deliveries to HIV+ women - Live births,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
570,MA21a,HIV Exposed infants given ARVs - Total number,Maternity,2.2,OUGMxrtXxri,105-MA22A,105-MA22a. HIV Exposed infants given ARVs - Total,105-MA22a. HIV Exposed infants given ARVs - Total,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
571,MA21b,HIV Exposed infants given ARVs - No of high-risk infants,Maternity,2.2,jHUIBmkOBZs,105-MA21B,105-MA21b. Deliveries to HIV+ women in unit - Live births,105-MA21b. Deliveries to HIV+ women - Live births,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
572,MA22,No of babies with Birth asphyxia,Maternity,2.2,nnmOsAUssg9,105-MA23,105-MA23. No.of babies with Birth asphyxia,105-MA23. No.of babies with Birth asphyxia,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
573,MA23,No of Live babies Successfully Resuscitated,Maternity,2.2,nnmOsAUssg9,105-MA23,105-MA23. No.of babies with Birth asphyxia,105-MA23. No.of babies with Birth asphyxia,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
574,MA24a,No received PNC check at 6 hours after birth - Baby,Maternity,2.2,VBN3wvLEZjW,105-MA25A,105-MA25a. Received PNC check at 6 hours after birth - Baby,105-MA25a. PNC check at 6 hrs after birth - Baby,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
575,MA24b,No received PNC check at 6 hours after birth - Mother,Maternity,2.2,UrX15EcK8BZ,105-MA25B,105-MA25b. Received PNC check at 6 hours after birth - Mother,105-MA25b. PNC check at 6 hours after birth-Mother,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
576,MA25a,No received PNC within 24 hours after birth - Baby,Maternity,2.2,VBN3wvLEZjW,105-MA25A,105-MA25a. Received PNC check at 6 hours after birth - Baby,105-MA25a. PNC check at 6 hrs after birth - Baby,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
577,MA25b,No received PNC within 24 hours after birth - Mother,Maternity,2.2,UrX15EcK8BZ,105-MA25B,105-MA25b. Received PNC check at 6 hours after birth - Mother,105-MA25b. PNC check at 6 hours after birth-Mother,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
578,MA26a,No of women who received Uterotonics in management of 3rd stage of labour - Oxytocin,Maternity,2.2,nA0w3UvRDpD,105-MA27A,105-MA27a. Uterotonics used in management of 3rd stage of labour - Oxytocin,105-MA27a.Uterotonics in 3rd labor stage-Oxytocin,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
579,MA26b,No of women who received Uterotonics in management of 3rd stage of labour - Misoprostol,Maternity,2.2,mPyodJx5kPk,111-SW01,111-SW01. No. of Schools with access to a safe water source (within 500M from School),111-SW01. Schools with access to a safe water,HMIS 111 - District School WASH Summary Report,bjDvmb4bfuf,HllvX50cXC0,default
580,MA26c,No of women who received Uterotonics in management of 3rd stage of labour - Heat stable Carbetocin,Maternity,2.2,mPyodJx5kPk,111-SW01,111-SW01. No. of Schools with access to a safe water source (within 500M from School),111-SW01. Schools with access to a safe water,HMIS 111 - District School WASH Summary Report,bjDvmb4bfuf,HllvX50cXC0,default
581,MA26d,No of women who received Uterotonics in management of 3rd stage of labour - Ergometrine,Maternity,2.2,nA0w3UvRDpD,105-MA27A,105-MA27a. Uterotonics used in management of 3rd stage of labour - Oxytocin,105-MA27a.Uterotonics in 3rd labor stage-Oxytocin,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
582,MA27a,No of women who received Uterotonics as treatment of post partum haemorrhage (PPH) - Oxytocin,Maternity,2.2,PU4JyVtmAYY,105-MA28A,105-MA28a. No. of women who received Uterotonics as treatment of post partum haemorrhage (PPH)-Oxytocin,105-MA28a.Uterotonics as treatment PPH-Oxytocin,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
583,MA27b,No of women who received Uterotonics as treatment of post partum haemorrhage (PPH) - Misoprostol,Maternity,2.2,hawWpaDwa8v,105-MA28B,105-MA28b. No. of women who received Uterotonics as treatment of post partum haemorrhage (PPH)-Misoprostol,105-MA28b.Uterotonics as treatment PPH-Misoprostol,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
584,MA27c,No of women who received Uterotonics as treatment of post partum haemorrhage (PPH) - Tranexamic,Maternity,2.2,ziCT29DWKRC,105-MA28C,105-MA28c. No. of women who received Uterotonics as treatment of post partum haemorrhage (PPH)-Tranexamic,105-MA28c.Uterotonics as treatment PPH-Tranexamic,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
585,MA27d,No of women who received Uterotonics as treatment of post partum haemorrhage (PPH) - Ergometrine,Maternity,2.2,nTMjQrqEa8m,105-MA28D,105-MA28d. No. of women who received Uterotonics as treatment of post partum haemorrhage (PPH)-Ergometrine,105-MA28d.Uterotonics as treatment PPH-Ergometrine,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
586,PN01a,Post Natal Attendances - 6 Days,Postnatal,2.3,LJ8MLXHctGs,105-PN01a_2019,105-PN01a_2019. Post Natal Attendances - Mother,105-PN01a_2019. Post Natal Attendances - Mother,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",PSBBFivHXrL,QGprPUGJp4N,25-49Yrs
587,PN01b,Post Natal Attendances - 6 Weeks,Postnatal,2.3,zixf6a0f4zU,106a-TB18B1_2019,106a-TB18B1_2019. MTB +ve and Rif S,106a-TB18b1_2019. MTB +ve and Rif S,HMIS 106a:03 - TB/Leprosy Quarterly Report,xpNSFSr8MpW,UjrmGnCgKIk,Relapse
588,PN01c,Post Natal Attendances - 6 Months,Postnatal,2.3,zixf6a0f4zU,106a-TB18B1_2019,106a-TB18B1_2019. MTB +ve and Rif S,106a-TB18b1_2019. MTB +ve and Rif S,HMIS 106a:03 - TB/Leprosy Quarterly Report,xpNSFSr8MpW,UjrmGnCgKIk,Relapse
589,PN02,Community referrals to PNC,Postnatal,2.3,m8sRWV8h3Z2,105-PN02,105-PN02. Community referrals to PNC,105-PN02. Community referrals to PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
590,PN03a,TB Screening for PNC Clients - Screened for TB,Postnatal,2.3,T7yfGxRzCGs,105-PN03A,105-PN03a. TB Screening for PNC Clients-Screened for TB,105-PN03a. PNC Clients-Screened for TB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",PSBBFivHXrL,QGprPUGJp4N,25-49Yrs
591,PN03b,TB Screening for PNC Clients - Presumed to have TB,Postnatal,2.3,Ex31WlJUSqs,105-PN03B,105-PN03b. TB Screening for PNC Clients-Presumed to have TB,105-PN03b. PNC Clients-Presumed TB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",PSBBFivHXrL,QGprPUGJp4N,25-49Yrs
592,PN03c,TB Screening for PNC Clients - Diagnosed with TB,Postnatal,2.3,SuoC1635LA8,105-PN03C,105-PN03c. TB Screening for PNC Clients-Diagnosed with TB,105-PN03c. PNC Clients - Diagnosed TB,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",PSBBFivHXrL,QGprPUGJp4N,25-49Yrs
593,PN04a,Breast feeding mothers tested for HIV 1st time during Postnatal - NEG,Postnatal,2.3,L0kzvUuDu0M,105-PN04,105-PN04. Breast feeding mothers tested for HIV 1st time during Postnatal,105-PN04. BF tested HIV 1st time during PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
594,PN04b,Breast feeding mothers tested for HIV 1st time during Postnatal - POS,Postnatal,2.3,jq6glDE1rRn,105-PN04B_2019,105-PN04b_2019. Breastfeedng mothers re-tested for HIV during Postnatal - TRR+,105-PN04b_2019. BF re-tested HIV at PNC - TRR+,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
595,PN05a,Breastfeeding mothers re-tested for HIV during Postnatal - NEG,Postnatal,2.3,Bqwt1lhWVNY,105-PN05,105-PN05. Breastfeeding mothers re-tested for HIV during Postnatal,105-PN05.Breastfeedng mothers re-tested HIV at PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
596,PN05b,Breastfeeding mothers re-tested for HIV during Postnatal - POS,Postnatal,2.3,ctuIcyUKiHs,105-PN05B_2019,105-PN05b_2019. HIV+ women initiating ART in Postnatal - New positives (TRR),105-PN05b_2019.HIV+ women start ART in PNC-New TRR,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
597,PN06,HIV+ women initiating ART in Postnatal,Postnatal,2.3,kGC9MVJppnk,105-PN06,105-PN06. HIV+ women initiating ART in Postnatal,105-PN06. HIV+ women initiating ART in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
598,PN07,HIV+ breast feeding mothers newly enrolled in MCH groups,Postnatal,2.3,sKjCZM59XnB,105-PN07,105-PN07.HIV+ breast feeding mothers newly enrolled in MCH groups,105-PN07. HIV+ BF mothers newly enrolled in MCH,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
599,PN08,Mother-baby pairs enrolled at Mother-Baby care point,Postnatal,2.3,bVOnb8GrpHA,105-PN08,105-PN08. Mother-baby pairs enrolled at Mother-Baby care point,105-PN08.Mother-baby pairs enrolled-M/B care point,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
600,PN09a,Male partners received HIV test results in the postnatal setting - NEG,Postnatal,2.3,KuJuECNX5PL,105-PN09,105-PN09. Male partners received HIV test results in the postnatal setting,105-PN09. Male partners received Results in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
601,PN09b,Male partners received HIV test results in the postnatal setting - POS,Postnatal,2.3,KuJuECNX5PL,105-PN09,105-PN09. Male partners received HIV test results in the postnatal setting,105-PN09. Male partners received Results in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
602,PN10,HIV+ male partners initiated on ART in the postnatal setting,Postnatal,2.3,MhjBKi2d8uz,105-PN10,105-PN10. HIV+ male partners initiated on ART in the postnatal setting,105-PN10. HIV+ male partners initiated ART in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
603,PN11a,Breast feeding mothers given self-testing kits for their male partners - Total,Postnatal,2.3,jT8xasuFQKx,105-PN11A,105-PN11a. Breast feeding mother given self-testing kits for their male partners - Total,105-PN11a. BF mother given STK for Male partners,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
604,PN11b,Breast feeding mothers given self-testing kits for their male partners - Tests returned HIV POS,Postnatal,2.3,qR5nmJekYKc,105-PN11B,105-PN11b. Breast feeding mothers given self-testing kits for their male partners-Tests returned HIV POS,105-PN11b. BF mothers STK Male partner-Return HIV+,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
605,PN11c,Breast feeding mothers given self-testing kits for their male partners - Tests returned HIV NEG,Postnatal,2.3,nFnWRksZmwa,105-PN11C,105-PN11c. Breast feeding mothers given self-testing kits for their male partners-Tests returned HIV NEG,105-PN11c. BF mother STK Male partner-ReturnedHIV-,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
606,PN12,No of discordant couples identified in PNC,Postnatal,2.3,IgfY3xqa8An,105-PN12,105-PN12. Discordant couples identified in PNC,105-PN12. Discordant couples identified in PNC,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
607,PN13a,Cancer of the breast - Clients screened for Cancer of the Breast,Postnatal,2.3,eWYmABy3bIe,105-PN13A,105-PN13a. Clients screened for cancer of the breast,105-PN13a. Clients screened for Breast Cancer,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)",bjDvmb4bfuf,HllvX50cXC0,default
