hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
128,"017-LB79","017-LB79. Staff lack of skill/ expertise (Avoidable factors)","","","cgYi5jj7r2w","017-LB79","017-LB79. Staff lack of skill/ expertise (Avoidable factors)","017-LB79.Staff lack of skill/ expertise","","bjDvmb4bfuf","HllvX50cXC0","default"
129,"017-LB80","017-LB80. Staff professional misconduct (Avoidable factors)","","","mwmaHTiegIB","017-LB80","017-LB80. Staff professional misconduct (Avoidable factors)","017-LB80.Staff professional misconduct","","bjDvmb4bfuf","HllvX50cXC0","default"
130,"017-LB81","017-LB81. Lack of blood products, blood supplies & consumables (Avoidable factors)","","","tcDXmTEHLzk","017-LB81","017-LB81. Lack of blood products, blood supplies & consumables (Avoidable factors)","017-LB81.Lack of blood products, supplies","","bjDvmb4bfuf","HllvX50cXC0","default"
131,"017-LB82","017-LB82. Lack of other appropriate medical supplies, equipment & consumables for use in Patient care (Avoidable factors)","","","hF2ukgby2eY","017-LB82","017-LB82. Lack of other appropriate medical supplies, equipment & consumables for use in Patient care (Avoidable factors)","017-LB82.Lack of appropriate medical supplies","","bjDvmb4bfuf","HllvX50cXC0","default"
132,"017-LB83","017-LB83. If Neonatal death, Please indicate date and time of death","","","rcUnAXucSdY","017-LB83","017-LB83. If Neonatal death, Please indicate date and time of death","017-LB83.If Neonatal death, date and time of death","","bjDvmb4bfuf","HllvX50cXC0","default"
133,"017-LB84","017-LB84. How much time did neonate spend before its death after birth","","","uhjvT0P6hOQ","017-LB84","017-LB84. How much time did neonate spend before its death after birth","017-LB84.time of neonate before death after birth","","bjDvmb4bfuf","HllvX50cXC0","default"
134,"017-PP01","017-PP01. Mothers Parity","","","gnNPEZQc8io","017-PP01","017-PP01. Mothers Parity","017-PP01. Mothers Parity","","bjDvmb4bfuf","HllvX50cXC0","default"
135,"017-PP02","017-PP02. No. of mother’s living children","","","OburkrE8yhu","017-PP02","017-PP02. No. of mother’s living children","017-PP02. No. of mother’s living children","","bjDvmb4bfuf","HllvX50cXC0","default"
136,"017-PP03","017-PP03. Type of pregnancy","","","CY6W9fagQ0e","017-PP03","017-PP03. Type of pregnancy","017-PP03. Type of pregnancy","","bjDvmb4bfuf","HllvX50cXC0","default"
137,"017-PP04","017-PP04. Attendance of Antenatal care:","MCH Services","2.0","GOC04o3duHu","017-PP04","017-PP04. Attendance of Antenatal care:","017-PP04. Attendance of Antenatal care:","","bjDvmb4bfuf","HllvX50cXC0","default"
138,"017-PP05","017-PP05. If yes, how many times?","","","laCeT3RhMUh","017-PP05","017-PP05. If yes, how many times?","017-PP05. If yes, how many times?","","bjDvmb4bfuf","HllvX50cXC0","default"
139,"017-PP06","017-PP06. Core ANC Interventions - Malaria prophylaxis (IPT1)","Epidemic-Prone Diseases","1.3.1","MEk5ws6HFaz","017-PP06","017-PP06. Core ANC Interventions - Malaria prophylaxis (IPT1)","017-PP06.Malaria prophylaxis (IPT1)","","bjDvmb4bfuf","HllvX50cXC0","default"
140,"017-PP07","017-PP07. Core ANC Interventions - Malaria prophylaxis (IPT2)","Epidemic-Prone Diseases","1.3.1","kKZnZPrggaX","017-PP07","017-PP07. Core ANC Interventions - Malaria prophylaxis (IPT2)","017-PP07.Malaria prophylaxis (IPT2)","","bjDvmb4bfuf","HllvX50cXC0","default"
141,"017-PP08","017-PP08. Core ANC Interventions - Malaria prophylaxis ( IPT3)","Epidemic-Prone Diseases","1.3.1","J8cM570ZGHa","017-PP08","017-PP08. Core ANC Interventions - Malaria prophylaxis ( IPT3)","017-PP08.Malaria prophylaxis ( IPT3)","","bjDvmb4bfuf","HllvX50cXC0","default"
142,"017-PP09","017-PP09. Core ANC Interventions - Malaria prophylaxis (IPT3+)","Epidemic-Prone Diseases","1.3.1","biBZmUjxguG","017-PP09","017-PP09. Core ANC Interventions - Malaria prophylaxis (IPT3+)","017-PP09.Malaria prophylaxis (IPT3+)","","bjDvmb4bfuf","HllvX50cXC0","default"
143,"017-PP10","017-PP10. Core ANC Interventions - Tetanus Diptheria (TD1)","","","EC4nyhCs66y","017-PP10","017-PP10. Core ANC Interventions - Tetanus Diptheria (TD1)","017-PP10.Tetanus Diptheria (TD1)","","bjDvmb4bfuf","HllvX50cXC0","default"
144,"017-PP11","017-PP11. Core ANC Interventions - Tetanus Diptheria (TD2)","","","wizIGlVHHLE","017-PP11","017-PP11. Core ANC Interventions - Tetanus Diptheria (TD2)","017-PP11.Tetanus Diptheria (TD2)","","bjDvmb4bfuf","HllvX50cXC0","default"
145,"017-PP12","017-PP12. Core ANC Interventions - Tetanus Diptheria (TD3)","","","WYGPAumPdxH","017-PP12","017-PP12. Core ANC Interventions - Tetanus Diptheria (TD3)","017-PP12.Tetanus Diptheria (TD3)","","bjDvmb4bfuf","HllvX50cXC0","default"
146,"017-PP13","017-PP13. HIV test done","HIV/AIDS","1.3.4","ywMAGkuvTjq","017-PP13","017-PP13. HIV test done","017-PP13. HIV test done","","bjDvmb4bfuf","HllvX50cXC0","default"
147,"017-PP14","017-PP14. HIV test results","HIV/AIDS","1.3.4","VnDcrZ4gCdR","017-PP14","017-PP14. HIV test results","017-PP14. HIV test results","","bjDvmb4bfuf","HllvX50cXC0","default"
148,"017-PP15","017-PP15. If HIV positive","HIV/AIDS","1.3.4","VtF7Nx2yjat","017-PP15","017-PP15. If HIV positive","017-PP15. If HIV positive","","bjDvmb4bfuf","HllvX50cXC0","default"
149,"017-PP16","017-PP16. Syphilis test done","Laboratory Tests","10.0","DPG74K71T7a","017-PP16","017-PP16. Syphilis test done","017-PP16. Syphilis test done","","bjDvmb4bfuf","HllvX50cXC0","default"
150,"017-PP17","017-PP17. Syphilis test results","Laboratory Tests","10.0","qnhVulYBuyO","017-PP17","017-PP17. Syphilis test results","017-PP17. Syphilis test results","","bjDvmb4bfuf","HllvX50cXC0","default"
151,"017-PP18","017-PP18. Hb done","","","noTA8bNu7Er","017-PP18","017-PP18. Hb done","017-PP18. Hb done","","bjDvmb4bfuf","HllvX50cXC0","default"
152,"017-PP19","017-PP19. If yes, Hb Level","","","g7cj6HmiFHJ","017-PP19","017-PP19. If yes, Hb Level","017-PP19. If yes, Hb Level","","bjDvmb4bfuf","HllvX50cXC0","default"
153,"017-PP20","017-PP20. Hepatitis B status","","","riyahnxUdTf","017-PP20","017-PP20. Hepatitis B status","017-PP20. Hepatitis B status","","bjDvmb4bfuf","HllvX50cXC0","default"
154,"017-PP21","017-PP21. Known Conditions in present pregnancy(Antepartum Hemorrhage)","","","Wb2SCeKzukC","017-PP21","017-PP21. Known Conditions in present pregnancy(Antepartum Hemorrhage)","017-PP21.Antepartum Hemorrhage","","bjDvmb4bfuf","HllvX50cXC0","default"
155,"017-PP22","017-PP22. Known Conditions in present pregnancy(Hypertension)","","","c78xosOwe3g","017-PP22","017-PP22. Known Conditions in present pregnancy(Hypertension)","017-PP22.Hypertension","","bjDvmb4bfuf","HllvX50cXC0","default"
156,"017-PP23","017-PP23. Known Conditions in present pregnancy(Pre-labour rupture of membranes)","","","wXDjq0ttSDX","017-PP23","017-PP23. Known Conditions in present pregnancy(Pre-labour rupture of membranes)","017-PP23.Pre-labour rupture of membranes","","bjDvmb4bfuf","HllvX50cXC0","default"
157,"017-PP24","017-PP24. Known Conditions in present pregnancy(Diabetes)","","","S6o6VBlyOWf","017-PP24","017-PP24. Known Conditions in present pregnancy(Diabetes)","017-PP24.Diabetes","","bjDvmb4bfuf","HllvX50cXC0","default"
158,"017-PP25","017-PP25. Known Conditions in present pregnancy(Anaemia)","","","ccwzYUHvWIT","017-PP25","017-PP25. Known Conditions in present pregnancy(Anaemia)","017-PP25.Anaemia","","bjDvmb4bfuf","HllvX50cXC0","default"
159,"017-PP26","017-PP26. Known Conditions in present pregnancy(UTI)","","","mRZoapzYOlM","017-PP26","017-PP26. Known Conditions in present pregnancy(UTI)","017-PP26.UTI","","bjDvmb4bfuf","HllvX50cXC0","default"
160,"017-PP27","017-PP27. Known Conditions in present pregnancy(Malaria)","Epidemic-Prone Diseases","1.3.1","fdBg2KI2irO","017-PP27","017-PP27. Known Conditions in present pregnancy(Malaria)","017-PP27.Malaria","","bjDvmb4bfuf","HllvX50cXC0","default"
161,"017-PP28","017-PP28. Known Conditions in present pregnancy(Trauma-accidental)","","","W3PCd6BTecX","017-PP28","017-PP28. Known Conditions in present pregnancy(Trauma-accidental)","017-PP28.Trauma-accidental","","bjDvmb4bfuf","HllvX50cXC0","default"
162,"017-PP29","017-PP29. Known Conditions in present pregnancy(Gender based violence)","","","M9lvHItvuaq","017-PP29","017-PP29. Known Conditions in present pregnancy(Gender based violence)","017-PP29.Gender based violence","","bjDvmb4bfuf","HllvX50cXC0","default"
163,"017-PP30","017-PP30. Known Conditions in present pregnancy(Multiple pregnancy)","","","w4GmUG25zuQ","017-PP30","017-PP30. Known Conditions in present pregnancy(Multiple pregnancy)","017-PP30.Multiple pregnancy","","bjDvmb4bfuf","HllvX50cXC0","default"
164,"017-PP31","017-PP31. Known Conditions in present pregnancy(Drugs/Medicines-Specify)","","","qa379ul9HX5","017-PP31","017-PP31. Known Conditions in present pregnancy(Drugs/Medicines-Specify)","017-PP31.Drugs/Medicines-Specify","","bjDvmb4bfuf","HllvX50cXC0","default"
165,"017-PP32","017-PP32. Known Conditions in present pregnancy(Others)","","","ZrNVjAt6LW2","017-PP32","017-PP32. Known Conditions in present pregnancy(Others)","017-PP32.Others","","bjDvmb4bfuf","HllvX50cXC0","default"
166,"017-PP33","017-PP33. Blood Group and transfusion","","","h35cyoKElrk","017-PP33","017-PP33. Blood Group and transfusion","017-PP33. Blood Group and transfusion","","bjDvmb4bfuf","HllvX50cXC0","default"
167,"017-PP34","017-PP34. Rhesus Factor","","","MFyOg2gTKTq","017-PP34","017-PP34. Rhesus Factor","017-PP34. Rhesus Factor","","bjDvmb4bfuf","HllvX50cXC0","default"
168,"017-PP35","017-PP35. Blood Transfusion During Pregnancy","","","lHpkBA2cHDr","017-PP35","017-PP35. Blood Transfusion During Pregnancy","017-PP35. Blood Transfusion During Pregnancy","","bjDvmb4bfuf","HllvX50cXC0","default"
169,"017-PP36","017-PP36. State the Number","","","Wq8SWeicHiC","017-PP36","017-PP36. State the Number","017-PP36. State the Number","","bjDvmb4bfuf","HllvX50cXC0","default"
170,"017-QM01","017-QM01. Comment on the key data elements missing from the patient’s file","","","R3qk5ewfvX3","017-QM01","017-QM01. Comment on the key data elements missing from the patient’s file","017-QM01. Comment on the key data missing","","bjDvmb4bfuf","HllvX50cXC0","default"
171,"017-QM02","017-QM02. Case Summary (Please supply a short summary of the events surrounding the death)","","","UqXEtE3KzHY","017-QM02","017-QM02. Case Summary (Please supply a short summary of the events surrounding the death)","017-QM02. Case Summary","","bjDvmb4bfuf","HllvX50cXC0","default"
172,"017-QM03","017-QM03. Recommendations (Please supply a short summary of the recommendations and follow-up actions to address review findings)","","","LkI3XMlymlq","017-QM03","017-QM03. Recommendations (Please supply a short summary of the recommendations and follow-up actions to address review findings)","017-QM03. Recommendations","","bjDvmb4bfuf","HllvX50cXC0","default"
173,"019-PD01","019-PD01. National Case Number","","","uSXwOjWCZs1","019-PD01","019-PD01. National Case Number","019-PD01. National Case Number","","bjDvmb4bfuf","HllvX50cXC0","default"
174,"019-PD02","019-PD02. Names of deceased (if available/name of deceased’s mother)","","","ARHfUa6Z9qs","019-PD02","019-PD02. Names of deceased (if available/name of deceased’s mother)","019-PD02. Names of deceased","","bjDvmb4bfuf","HllvX50cXC0","default"
175,"019-PD03","019-PD03. Inpatient Number (Mother/Baby)","","","XYcqirdNu2m","019-PD03","019-PD03. Inpatient Number (Mother/Baby)","019-PD03. Inpatient Number (Mother/Baby)","","bjDvmb4bfuf","HllvX50cXC0","default"
176,"019-PD04","019-PD04. Inpatient Village of residence (LC 1)","","","WH6mqVqUyjY","019-PD04","019-PD04. Inpatient Village of residence (LC 1)","019-PD04. Inpatient Village of residence (LC 1)","","bjDvmb4bfuf","HllvX50cXC0","default"
177,"019-PD05","019-PD05. Sub-county (LC 111","","","VRVt0LjRQvb","019-PD05","019-PD05. Sub-county (LC 111","019-PD05. Sub-county (LC 111","","bjDvmb4bfuf","HllvX50cXC0","default"
178,"019-PD06","019-PD06. District","","","ro2ycn9f2UP","019-PD06","019-PD06. District","019-PD06. District","","bjDvmb4bfuf","HllvX50cXC0","default"
179,"019-PD07","019-PD07. Next of kin","","","yy6fkRMHXuv","019-PD07","019-PD07. Next of kin","019-PD07. Next of kin","","bjDvmb4bfuf","HllvX50cXC0","default"
180,"019-PD08","019-PD08. Tel contact of mother/NOK","","","Svg1CaephM3","019-PD08","019-PD08. Tel contact of mother/NOK","019-PD08. Tel contact of mother/NOK","","bjDvmb4bfuf","HllvX50cXC0","default"
181,"019-PD09","019-PD09. Age of the deceased Days","","","tVHwoNnaTmj","019-PD09","019-PD09. Age of the deceased Days","019-PD09. Age of the deceased Days","","bjDvmb4bfuf","HllvX50cXC0","default"
182,"019-PD10","019-PD10. Age of the deceased Hours","","","LRRZJWsh5p0","019-PD10","019-PD10. Age of the deceased Hours","019-PD10. Age of the deceased Hours","","bjDvmb4bfuf","HllvX50cXC0","default"
183,"019-PD11","019-PD11. Weight of deceased (in grams)","","","x8dzSqL6DfQ","019-PD11","019-PD11. Weight of deceased (in grams)","019-PD11. Weight of deceased (in grams)","","bjDvmb4bfuf","HllvX50cXC0","default"
184,"019-PD12","019-PD12. Gestational Age wks (At birth)","","","h9MKKyiH6Ar","019-PD12","019-PD12. Gestational Age wks (At birth)","019-PD12. Gestational Age wks (At birth)","","bjDvmb4bfuf","HllvX50cXC0","default"
185,"019-PD13","019-PD13. Date and Time of delivery","","","f4iqSVSIif1","019-PD13","019-PD13. Date and Time of delivery","019-PD13. Date and Time of delivery","","bjDvmb4bfuf","HllvX50cXC0","default"
186,"019-PD14","019-PD14. Duration of stay of the baby at facility before death (Days)","","","Gz95Yv0DaHm","019-PD14","019-PD14. Duration of stay of the baby at facility before death (Days)","019-PD14. Duration at facility before death (Days)","","bjDvmb4bfuf","HllvX50cXC0","default"
187,"019-PD15","019-PD15. Duration of stay of the baby at facility before death (Hrs)","","","oeaDOmhm0CS","019-PD15","019-PD15. Duration of stay of the baby at facility before death (Hrs)","019-PD15. Duration at facility before death (Hrs)","","bjDvmb4bfuf","HllvX50cXC0","default"
188,"019-PD16","019-PD16. Duration of stay of the baby at facility before death (Mins)","","","LfoSGxsRASi","019-PD16","019-PD16. Duration of stay of the baby at facility before death (Mins)","019-PD16. Duration at facility before death (Mins)","","bjDvmb4bfuf","HllvX50cXC0","default"
189,"019-PD17","019-PD17. Date of Death","","","lN4hzVULEdF","019-PD17","019-PD17. Date of Death","019-PD17. Date of Death","","bjDvmb4bfuf","HllvX50cXC0","default"
190,"019-PD18","019-PD18. Type of Perinatal Death","","","gBhV2LXen0l","019-PD18","019-PD18. Type of Perinatal Death","019-PD18. Type of Perinatal Death","","bjDvmb4bfuf","HllvX50cXC0","default"
191,"019-PD19","019-PD19. Possible cause(s) of death","","","ikWjwp2LnoN","019-PD19","019-PD19. Possible cause(s) of death","019-PD19. Possible cause(s) of death","","bjDvmb4bfuf","HllvX50cXC0","default"
192,"019-PD20","019-PD20. Date of filling form","","","BMGZD6w3tid","019-PD20","019-PD20. Date of filling form","019-PD20. Date of filling form","","bjDvmb4bfuf","HllvX50cXC0","default"
193,"019-PD21","019-PD21. Date of dispatching form","","","MTfPUIoVmKT","019-PD21","019-PD21. Date of dispatching form","019-PD21. Date of dispatching form","","bjDvmb4bfuf","HllvX50cXC0","default"
194,"019-PD22","019-PD22. Delivered by (Name)","","","m4RxzRUvdG2","019-PD22","019-PD22. Delivered by (Name)","019-PD22. Delivered by (Name)","","bjDvmb4bfuf","HllvX50cXC0","default"
195,"019-PD23","019-PD23. Delivered by (Tel Contact)","","","UX4BsvcuDUS","019-PD23","019-PD23. Delivered by (Tel Contact)","019-PD23. Delivered by (Tel Contact)","","bjDvmb4bfuf","HllvX50cXC0","default"
196,"019-PD24","019-PD24. Date delivered","","","yow1Falsvhe","019-PD24","019-PD24. Date delivered","019-PD24. Date delivered","","bjDvmb4bfuf","HllvX50cXC0","default"
197,"019-PD25","019-PD25. Received by (Name)","","","HKsuTxhq0TP","019-PD25","019-PD25. Received by (Name)","019-PD25. Received by (Name)","","bjDvmb4bfuf","HllvX50cXC0","default"
198,"019-PD26","019-PD26. Received on (Date)","","","x3RuFJLnC37","019-PD26","019-PD26. Received on (Date)","019-PD26. Received on (Date)","","bjDvmb4bfuf","HllvX50cXC0","default"
199,"019-PD27","019-PD27. Death notified by (Name)","","","D0IBmvQLA2Q","019-PD27","019-PD27. Death notified by (Name)","019-PD27. Death notified by (Name)","","bjDvmb4bfuf","HllvX50cXC0","default"
200,"019-PD28","019-PD28. Death notified by (Tel Contact)","","","wWZ4b4m281F","019-PD28","019-PD28. Death notified by (Tel Contact)","019-PD28. Death notified by (Tel Contact)","","bjDvmb4bfuf","HllvX50cXC0","default"
201,"019-PD29","019-PD29. Name of mother","","","oatWsebxE8Z","019-PD29","019-PD29. Name of mother","019-PD29. Name of mother","","bjDvmb4bfuf","HllvX50cXC0","default"
202,"019-PD30","019-PD30. Mother's NIN","","","PNB2Oaz3sXp","019-PD30","019-PD30. Mother's NIN","019-PD30. Mother's NIN","","bjDvmb4bfuf","HllvX50cXC0","default"
203,"019-PD31","019-PD31. Inpatient Number (Baby) if applicable","","","SrgB9oODI4o","019-PD31","019-PD31. Inpatient Number (Baby) if applicable","019-PD31. Inpatient Number (Baby) ","","bjDvmb4bfuf","HllvX50cXC0","default"
204,"020-100-MD01ba. Type_of_interval_for_a","020-100-MD01ba. Type_of_interval_for_a","","","Ylht9kCLSRW","020-100-MD01ba. Type_of_interval_for_a","020-100-MD01ba. Type_of_interval_for_a","020-100-MD01ba. Type_of_interval_for_a","","bjDvmb4bfuf","HllvX50cXC0","default"
205,"020-100-MD02a3. Report chain of events due to_d","020-100-MD02a3. Report chain of events due to in order-Cause of death_d","","","CnPGhOcERFF","020-100-MD02a3. Report chain of events due to_d","020-100-MD02a3. Report chain of events due to in order-Cause of death_d","020-100-MD02a3. Report chain of events due to_d","","bjDvmb4bfuf","HllvX50cXC0","default"
206,"020-100-MD02b1a. Type_of_interval_for_b","020-100-MD02b1a. Type_of_interval_for_b","","","myydnkmLfhp","020-100-MD02b1a. Type_of_interval_for_b","020-100-MD02b1a. Type_of_interval_for_b","020-100-MD02b1a. Type_of_interval_for_b","","bjDvmb4bfuf","HllvX50cXC0","default"
207,"020-100-MD02b2b. HMIS_100_Time interval_c","020-100-MD02b2b. HMIS_100_Time interval_c","","","hO8No9fHVd2","020-100-MD02b2b. HMIS_100_Time interval_c","020-100-MD02b2b. HMIS_100_Time interval_c","020-100-MD02b2b. HMIS_100_Time interval_c","","bjDvmb4bfuf","HllvX50cXC0","default"
208,"020-100-MD02b3a. Type_of_interval_for_d","020-100-MD02b3a. Type_of_interval_for_d","","","cmZrrHfTxW3","020-100-MD02b3a. Type_of_interval_for_d","020-100-MD02b3a. Type_of_interval_for_d","020-100-MD02b3a. Type_of_interval_for_d","","bjDvmb4bfuf","HllvX50cXC0","default"
